fips,county,low_birth_weight_pct,births_known,late_or_no_prenatal_pct,tobacco_use_pct,poverty_pct,obgyn_per_100k
18167,"Vigo County, IN",8.812884545783568,5526,19.786965156165373,13.487615259446754,20.0,12.244974850705498
37035,"Catawba County, NC",8.80722891566265,8300,20.516845791571065,8.210931856489285,12.8,11.373567828366877
09003,"Hartford County, CT",8.801086833465414,44165,14.62507090187181,2.1708096349504884,,
17091,"Kankakee County, IL",8.798435833629577,5626,24.14038838410832,6.570768957556385,12.5,6.57832910440748
25005,"Bristol County, MA",8.789410006405237,28102,20.00716589036188,4.420477525100224,11.6,4.757107203109789
25003,"Berkshire County, MA",8.788014311270125,4472,17.122980251346497,9.228039041703639,11.0,11.65265758277271
08123,"Weld County, CO",8.784530386740332,23530,19.931521506526856,4.785808482579657,9.0,4.327306657290836
12069,"Lake County, FL",8.783340620900743,18296,30.97524002021223,3.015820698747528,9.5,4.952679399555159
12019,"Clay County, FL",8.774597495527727,11180,39.58391381071793,4.240631163708087,9.1,6.3355296502787635
05045,"Faulkner County, AR",8.773827227254293,7397,22.838167525074546,5.824324324324325,15.0,11.397223636322193
37021,"Buncombe County, NC",8.773114920206028,11843,11.61698129324336,5.5339969630504475,11.8,28.65226890154364
26021,"Berrien County, MI",8.766233766233766,7392,24.292867776424416,9.892648457670878,15.2,7.858391780122197
47065,"Hamilton County, TN",8.750673128702207,22284,31.426875123688898,4.807299468881928,12.5,15.792634936415226
12083,"Marion County, FL",8.741509746534872,18109,41.854108535960364,4.849424269264836,14.6,3.264126088527763
20177,"Shawnee County, KS",8.71592911182506,9649,19.877517126842434,9.794083829831713,12.4,9.55367479291005
26045,"Eaton County, MI",8.709297763828953,5098,24.647187437885112,6.978588421887391,7.7,2.7398761575976764
18035,"Delaware County, IN",8.697275102650243,5358,16.085740913327122,12.684200708822981,19.9,4.426698302803871
37089,"Henderson County, NC",8.680142687277051,5046,13.960909453530116,5.4873217115689386,11.7,7.452120128176466
48439,"Tarrant County, TX",8.675251779632527,136826,36.602231889540384,1.2591231524929907,10.9,9.996826119779012
40143,"Tulsa County, OK",8.672701595165883,43193,26.688162998270947,5.333826350211458,14.7,9.805137315180371
32031,"Washoe County, NV",8.671266594036235,24783,31.605386466292373,2.789646672144618,10.7,10.645008673710771
42045,"Delaware County, PA",8.656764095192461,31305,21.990733133975223,3.3884617869371407,10.2,13.336023334621343
45045,"Greenville County, SC",8.64639784452405,32661,23.94163269059808,3.1978086239266257,11.0,20.324312959377657
