births_known,county,fips,low_birth_weight,late_or_no_prenatal,prenatal_known,tobacco_known,tobacco_yes,age_15_19,age_35_plus,age_known,low_birth_weight_pct,late_or_no_prenatal_pct,tobacco_use_pct,maternal_age_15_19_pct,maternal_age_35_plus_pct,fips_st_cnty,st_name_abbrev,ahrf_county,rural_urban_continuum_code,primary_care_hpsa,population_2024,median_household_income,poverty_pct,uninsured_under65_pct,obgyn_count,midwife_count,obstetric_hospital_count,population_density,obgyn_per_100k,midwives_per_100k,obstetric_hospitals_per_100k,log_population_density,cross_validated_prediction,cross_validated_residual
7981,"Bossier Parish, LA",22015,954,1851,7868,7973,264,442,1112,7980,11.953389299586519,23.525673614641587,3.3111752163551986,5.538847117794486,13.93483709273183,22015,LA,"Bossier, LA",2.0,1,131102.0,66336.0,16.4,8.3,13.0,0.0,0.0,153.4,9.915943311314853,0.0,0.0,5.039546637590676,9.271399793846886,2.681989505739633
13854,"Caddo Parish, LA",22017,2072,3896,13825,13834,604,1065,1840,13880,14.955969395120542,28.180831826401448,4.366054647968773,7.672910662824208,13.256484149855908,22017,LA,"Caddo, LA",2.0,1,224893.0,50067.0,22.3,8.2,79.0,1.0,2.0,270.5,35.12781633932581,0.44465590302944064,0.8893118060588813,5.60396213937399,12.156276012649958,2.7996933824705845
12791,"Calcasieu Parish, LA",22019,1362,1725,11436,11893,317,818,1585,12800,10.648111953717457,15.083945435466946,2.665433448246868,6.390625,12.3828125,22019,LA,"Calcasieu, LA",2.0,1,206861.0,67849.0,17.8,8.1,23.0,2.0,0.0,203.7,11.118577208850388,0.9668328007695989,0.0,5.321545492667243,9.88272439844367,0.7653875552737865
27366,"East Baton Rouge Parish, LA",22033,3433,8894,26770,27316,458,1737,4433,27384,12.544763575239347,33.223757937990285,1.676673012154049,6.343120070113935,16.18828513000292,22033,LA,"East Baton Rouge, LA",2.0,1,453022.0,63075.0,18.6,7.6,104.0,16.0,2.0,1002.8,22.95694248844427,3.531837305914503,0.44147966323931287,6.911548077220833,11.59174143824215,0.9530221369971965
26118,"Jefferson Parish, LA",22051,2686,8311,26036,25912,386,1303,4949,26126,10.284095259973965,31.921186050084497,1.4896573016363075,4.987368904539539,18.942815586006276,22051,LA,"Jefferson, LA",1.0,1,427253.0,65246.0,16.3,10.9,74.0,3.0,3.0,1464.6,17.31994860188226,0.7021600784546862,0.7021600784546862,7.2900199939198655,10.482126442518663,-0.19803118254469787
16665,"Lafayette Parish, LA",22055,1700,2372,16351,16592,329,922,2511,16683,10.201020102010201,14.506757996452816,1.9828833172613307,5.526583947731224,15.051249775220285,22055,LA,"Lafayette, LA",2.0,1,254241.0,67660.0,17.4,8.7,46.0,3.0,2.0,899.3,18.093069174523386,1.1799827722515253,0.7866551815010168,6.802728041114431,10.777502779484136,-0.5764826774739351
9380,"Livingston Parish, LA",22063,838,2458,9253,9367,242,456,1133,9375,8.933901918976545,26.564357505673836,2.583537952386036,4.864,12.085333333333333,22063,LA,"Livingston, LA",2.0,1,152886.0,78617.0,13.1,7.1,1.0,1.0,0.0,219.5,0.6540821265518098,0.6540821265518098,0.0,5.395897694886901,8.860489057228852,0.07341286174769301
20168,"Orleans Parish, LA",22071,2521,6685,20014,20002,286,1102,5049,20175,12.5,33.40161886679324,1.42985701429857,5.462205700123916,25.026022304832715,22071,LA,"Orleans, LA",1.0,1,362701.0,55339.0,22.6,8.0,182.0,12.0,1.0,2265.6,50.17907312083507,3.308510315659455,0.2757091929716213,7.726036190298848,11.855876366379853,0.644123633620147
9816,"Ouachita Parish, LA",22073,1336,3578,8692,9796,492,750,1115,9817,13.610431947840262,41.16428900138058,5.022458146182115,7.639808495467047,11.357848629927677,22073,LA,"Ouachita, LA",3.0,1,157874.0,51241.0,24.0,7.6,12.0,1.0,2.0,262.8,7.600998264438729,0.6334165220365607,1.2668330440731215,5.575191240283214,9.897850774040386,3.712581173799876
7992,"Rapides Parish, LA",22079,998,675,7992,7989,431,585,895,7996,12.487487487487487,8.445945945945946,5.394918012266867,7.3161580790395195,11.193096548274138,22079,LA,"Rapides, LA",3.0,1,125899.0,55946.0,18.9,7.9,16.0,0.0,1.0,98.5,12.708599750593729,0.0,0.7942874844121081,4.600157644164547,9.332220540958895,3.1552669465285916
14410,"St. Tammany Parish, LA",22103,1280,3246,14390,14386,555,526,2885,14407,8.882720333102013,22.55733148019458,3.8579174197136106,3.6510029846602348,20.02498785312695,22103,LA,"St. Tammany, LA",2.0,0,277615.0,79277.0,12.2,8.0,34.0,3.0,2.0,313.0,12.247176845631541,1.080633251085136,0.7204221673900906,5.749392985908253,8.439670153797234,0.4430501793047785
9591,"Tangipahoa Parish, LA",22105,1042,2442,9562,9591,221,551,1174,9597,10.864351996663538,25.53859025308513,2.304243561672401,5.741377513806398,12.23298947587788,22105,LA,"Tangipahoa, LA",3.0,1,139823.0,57256.0,19.4,8.4,12.0,5.0,1.0,168.3,8.582279024194875,3.575949593414531,0.7151899186829062,5.13167228913909,10.015355288896245,0.8489967077672933
6500,"Terrebonne Parish, LA",22109,696,1637,6427,6491,285,483,755,6497,10.707692307692307,25.470670608370934,4.390694808195963,7.434200400184701,11.620748037555796,22109,LA,"Terrebonne, LA",3.0,1,103864.0,64819.0,16.5,9.5,13.0,0.0,1.0,89.1,12.516367557575292,0.0,0.9627975044288685,4.500920164614292,9.71934409748873,0.9883482102035774
5651,"Androscoggin County, ME",23001,532,1392,5631,5661,541,201,969,5647,9.414262962307555,24.720298348428344,9.55661543896838,3.5594120772091378,17.159553745351513,23001,ME,"Androscoggin, ME",3.0,1,115272.0,67298.0,13.0,8.1,6.0,10.0,0.0,237.5,5.205080158234437,8.675133597057394,0.0,5.474369310328396,8.347216230400505,1.06704673190705
13985,"Cumberland County, ME",23005,997,2090,13822,13985,560,146,4302,13989,7.129066857347158,15.120821878165243,4.0042903110475505,1.043677174923154,30.752734291228823,23005,ME,"Cumberland, ME",2.0,1,313809.0,92983.0,7.1,6.7,73.0,21.0,2.0,362.4,23.26255779789617,6.69196868158657,0.6373303506272924,5.895504155962071,6.63039082774095,0.4986760296062078
5291,"Kennebec County, ME",23011,431,831,5220,5299,457,178,835,5290,8.145908145908146,15.919540229885058,8.624268729949048,3.3648393194706996,15.784499054820415,23011,ME,"Kennebec, ME",4.0,1,128461.0,65062.0,12.3,8.1,9.0,7.0,2.0,142.5,7.0060173904920555,5.449124637049377,1.556892753442679,4.966335035199676,7.399134111356635,0.7467740345515113
6357,"Penobscot County, ME",23019,423,796,6351,6362,646,214,1029,6355,6.654082114204813,12.533459297748387,10.154039610185476,3.367427222659323,16.191974822974036,23019,ME,"Penobscot, ME",3.0,1,156840.0,63248.0,13.5,8.8,13.0,13.0,1.0,44.8,8.288701861769956,8.288701861769956,0.6375924509053813,3.824284091120139,7.519145562626727,-0.865063448421914
9120,"York County, ME",23031,680,1266,9055,9105,560,170,1947,9129,7.456140350877193,13.981225842076201,6.1504667764964305,1.86219739292365,21.32763720013145,23031,ME,"York, ME",2.0,1,220143.0,82904.0,7.8,7.1,13.0,4.0,0.0,213.9,5.9052524949691785,1.8170007676828241,0.0,5.370172803648464,6.898970565477458,0.5571697853997346
33957,"Anne Arundel County, MD",24003,2591,6253,32721,33705,773,738,8755,33966,7.6302382424831405,19.11005164878824,2.293428274736686,2.172760996290408,25.775775775775777,24003,MD,"Anne Arundel, MD",1.0,1,602350.0,120324.0,5.5,5.2,63.0,27.0,2.0,1418.2,10.459035444509006,4.482443761932431,0.3320328712542542,7.257848611555315,7.48710698995074,0.14313125253240067
46026,"Baltimore County, MD",24005,4298,10189,44721,45870,1401,1493,10939,46052,9.33820014774258,22.783479796963395,3.054283845650752,3.2419873186832278,23.753582906279856,24005,MD,"Baltimore, MD",1.0,1,852425.0,90904.0,10.0,6.0,147.0,32.0,3.0,1428.1,17.244918907821802,3.7539959527231135,0.35193712056779186,7.264800154487749,9.035293359508008,0.30290678823457107
8533,"Carroll County, MD",24013,511,1279,8389,8475,317,127,1990,8547,5.988515176374077,15.246155680057218,3.7404129793510323,1.4859014859014859,23.283023283023283,24013,MD,"Carroll, MD",1.0,1,177108.0,115876.0,5.3,4.3,9.0,10.0,1.0,386.2,5.081645097906362,5.6462723310070695,0.564627233100707,5.9589413554024215,6.742733135210654,-0.7542179588365769
5668,"Cecil County, MD",24015,461,1156,5187,5660,573,236,941,5676,8.133380381086804,22.28648544438018,10.123674911660778,4.157857646229739,16.57857646229739,24015,MD,"Cecil, MD",1.0,1,106305.0,91146.0,10.9,5.4,6.0,0.0,1.0,299.5,5.644137152532807,0.0,0.9406895254221344,5.705447753975262,8.514667118178842,-0.3812867370920383
8931,"Charles County, MD",24017,841,2262,8610,8899,209,241,2052,8933,9.416638674280597,26.27177700348432,2.348578491965389,2.6978618605171834,22.971006380835107,24017,MD,"Charles, MD",1.0,1,174478.0,120592.0,6.6,4.9,10.0,1.0,0.0,363.9,5.731381606850148,0.5731381606850148,0.0,5.899623343442402,7.857071524716738,1.5595671495638586
15662,"Frederick County, MD",24021,1012,2726,15374,15638,395,339,4062,15658,6.4614991699655215,17.73123455184077,2.5258984524875303,2.1650274620002556,25.94201047387917,24021,MD,"Frederick, MD",1.0,1,299317.0,120458.0,6.3,5.2,11.0,11.0,1.0,411.3,3.6750334929188786,3.6750334929188786,0.33409395390171626,6.021751239712854,7.113930372891597,-0.652431202926075
12965,"Harford County, MD",24025,999,1794,12464,12951,539,284,2944,12956,7.705360586193598,14.393453145057766,4.161840784495406,2.192034578573634,22.72306267366471,24025,MD,"Harford, MD",1.0,1,265514.0,111317.0,7.0,4.6,15.0,13.0,1.0,596.9,5.64941961629142,4.896163667452564,0.376627974419428,6.393423515886859,7.176202937317722,0.5291576488758762
15722,"Howard County, MD",24027,1352,2882,14927,15623,124,209,5330,15722,8.599414832718484,19.307295504789977,0.793701593804007,1.3293474112708308,33.901539244370944,24027,MD,"Howard, MD",1.0,0,339668.0,146982.0,5.1,4.3,103.0,15.0,1.0,1324.2,30.323727875454857,4.416076875066241,0.29440512500441607,7.189318670425741,7.143420224792107,1.4559946079263772
56915,"Montgomery County, MD",24031,4237,14990,54053,56814,329,1166,20374,56933,7.444434683299657,27.73204077479511,0.5790826204808673,2.048021358438867,35.785923805174505,24031,MD,"Montgomery, MD",1.0,1,1082273.0,128733.0,7.1,7.7,288.0,45.0,5.0,2153.8,26.61066108089179,4.157915793889342,0.4619906437654825,7.675453190806379,7.652484476763772,-0.20804979346411479
54019,"Prince George's County, MD",24033,5112,18375,49879,53844,403,2114,13695,54041,9.463336974027657,36.839150744802424,0.7484585097689622,3.911844710497585,25.341870061619883,24033,MD,"Prince George's, MD",1.0,1,966629.0,100708.0,10.2,10.9,65.0,26.0,1.0,2003.9,6.724399950756702,2.689759980302681,0.10345230693471849,7.603349463185134,9.343540352154063,0.11979662187359352
6848,"St. Mary's County, MD",24037,473,1291,6696,6827,314,188,1259,6855,6.907126168224299,19.280167264038234,4.599384795664275,2.742523705324581,18.36615609044493,24037,MD,"St. Mary's, MD",3.0,1,116469.0,114580.0,7.4,5.3,8.0,6.0,1.0,317.3,6.868780533875967,5.151585400406975,0.8585975667344958,5.762994334288047,7.23409398559008,-0.32696781736578107
8103,"Washington County, MD",24043,795,1668,7985,8026,782,370,1303,8101,9.811181044057756,20.889167188478396,9.743334163967107,4.5673373657573135,16.084434020491297,24043,MD,"Washington, MD",2.0,1,157228.0,74157.0,12.5,7.6,16.0,13.0,1.0,338.0,10.176304475029893,8.26824738596179,0.6360190296893683,5.82600010738045,8.550813971910932,1.260367072146824
35578,"Baltimore city, MD",24510,4269,10230,34416,35425,1616,2084,7349,35597,11.998988138737422,29.724546722454672,4.561750176429076,5.854425934769784,20.644998174003426,24510,MD,"Baltimore City, MD",1.0,1,568271.0,59623.0,20.1,6.6,180.0,61.0,6.0,7235.8,31.675028287559982,10.734315141895328,1.0558342762519994,8.886934398723579,11.642652614612583,0.35633552412483915
7366,"Barnstable County, MA",25001,454,1557,7352,7409,335,104,2155,7405,6.163453706217758,21.17791077257889,4.521527871507626,1.4044564483457123,29.101958136394327,25001,MA,"Barnstable, MA",3.0,1,232570.0,94452.0,7.4,3.0,24.0,7.0,1.0,580.9,10.319473706840952,3.009846497828611,0.429978071118373,6.366298611662624,7.165975541629485,-1.0025218354117271
4472,"Berkshire County, MA",25003,393,763,4456,4508,416,149,1053,4504,8.788014311270125,17.122980251346497,9.228039041703639,3.308170515097691,23.379218472468917,25003,MA,"Berkshire, MA",3.0,1,128726.0,72565.0,11.0,2.8,15.0,7.0,1.0,139.2,11.65265758277271,5.437906871960598,0.776843838851514,4.94306997460049,7.533972806386982,1.2540415048831424
28102,"Bristol County, MA",25005,2470,5584,27910,28187,1246,766,6298,28193,8.789410006405237,20.00716589036188,4.420477525100224,2.716986486007165,22.338878445004077,25005,MA,"Bristol, MA",1.0,1,588593.0,84198.0,11.6,3.4,28.0,19.0,2.0,1047.2,4.757107203109789,3.2280370306816426,0.3397933716506992,6.954829686368066,7.959113243264683,0.830296763140554
42407,"Essex County, MA",25009,2996,6787,42189,42507,656,1022,11424,42515,7.064871365576438,16.08713171679822,1.5432752252570165,2.4038574620722097,26.870516288368812,25009,MA,"Essex, MA",1.0,1,823938.0,99431.0,9.4,3.5,77.0,30.0,1.0,1644.3,9.345363364719189,3.641050661578905,0.1213683553859635,7.405678017392605,8.23078685413743,-1.1659154885609917
23473,"Hampden County, MA",25013,2176,5438,23412,23558,847,985,4547,23563,9.270225365313339,23.22740474970101,3.5953816113422192,4.18028264652209,19.297203242371516,25013,MA,"Hampden, MA",2.0,1,464151.0,70535.0,15.7,3.3,43.0,71.0,1.0,755.0,9.264226512492701,15.296746102022832,0.21544712819750467,6.628041376179533,9.5363348273455,-0.266109462032162
4450,"Hampshire County, MA",25015,332,788,4451,4493,159,62,1386,4493,7.46067415730337,17.70388676701865,3.5388381927442687,1.3799243267304697,30.847985755619852,25015,MA,"Hampshire, MA",3.0,1,165399.0,86391.0,10.9,2.5,28.0,14.0,1.0,307.9,16.928760149698608,8.464380074849304,0.6045985767749502,5.733017599924536,6.78106579613908,0.6796083611642905
78930,"Middlesex County, MA",25017,5586,11754,78306,79568,955,920,28322,79579,7.077156974534398,15.010344034939852,1.2002312487432134,1.1560838914789078,35.58979127659307,25017,MA,"Middlesex, MA",1.0,1,1668956.0,126779.0,7.5,2.4,256.0,60.0,5.0,1995.5,15.338930445140555,3.5950618230798175,0.29958848525665144,7.599150926503276,7.037853842708906,0.03930313182549128
34717,"Norfolk County, MA",25021,2430,4473,34466,34921,404,206,12790,34922,6.99945271768874,12.978007311553416,1.1568969960768591,0.5898860317278506,36.62447740679228,25021,MA,"Norfolk, MA",1.0,1,740754.0,126497.0,6.6,2.4,122.0,28.0,1.0,1832.8,16.469705192277058,3.779932339211128,0.13499758354325458,7.5141455956158,7.243541593618996,-0.24408887593025597
26342,"Plymouth County, MA",25023,1890,4746,26138,26445,635,415,7961,26438,7.174853845569812,18.157471880021426,2.401210058612214,1.569710265526893,30.111960057493004,25023,MA,"Plymouth, MA",1.0,1,542090.0,109698.0,7.1,2.4,23.0,20.0,1.0,806.1,4.242837905144903,3.6894242653433933,0.18447121326716967,6.6934475763303265,7.214602290068556,-0.03974844449874393
41141,"Suffolk County, MA",25025,3317,8575,40906,41298,401,914,12665,41298,8.062516710823752,20.962694959174694,0.9709913312993366,2.2131822364279143,30.667344665601238,25025,MA,"Suffolk, MA",1.0,1,793144.0,92859.0,16.5,3.1,257.0,101.0,5.0,13697.6,32.402691062404806,12.73413150701512,0.6304025498522337,9.525048916813462,8.421678016324389,-0.35916130550063663
42098,"Worcester County, MA",25027,3317,6164,41867,42440,1567,922,10212,42435,7.879234167893962,14.722812716459265,3.6922714420358154,2.172734770825969,24.065040650406505,25027,MA,"Worcester, MA",2.0,1,881248.0,93561.0,10.3,3.2,101.0,23.0,3.0,570.7,11.461018918624495,2.609935001270925,0.34042630451359884,6.348614378269926,7.517302726102491,0.3619314417914712
6023,"Allegan County, MI",26005,429,1028,6028,5993,438,192,797,6032,7.122696330732193,17.053749170537493,7.308526614383448,3.183023872679045,13.212864721485412,26005,MI,"Allegan, MI",4.0,1,122429.0,80255.0,9.3,5.7,1.0,1.0,0.0,146.0,0.8167999411904042,0.8167999411904042,0.0,4.990432586778736,7.735063254723184,-0.612366923990991
4512,"Bay County, MI",26017,398,887,4440,4472,638,224,581,4518,8.820921985815604,19.97747747747748,14.26654740608229,4.957945993802568,12.85967242142541,26017,MI,"Bay, MI",3.0,1,102651.0,60523.0,14.0,5.7,9.0,5.0,1.0,234.8,8.767571674898441,4.870873152721357,0.9741746305442713,5.462983988103271,9.338058686753097,-0.5171367009374936
7392,"Berrien County, MI",26021,648,1795,7389,7359,728,406,1169,7394,8.766233766233766,24.292867776424416,9.892648457670878,5.490938598863944,15.810116310522044,26021,MI,"Berrien, MI",3.0,1,152703.0,63152.0,15.2,6.9,12.0,13.0,1.0,271.8,7.858391780122197,8.513257761799046,0.6548659816768498,5.608738925969307,9.303914676484618,-0.5376809102508524
7294,"Calhoun County, MI",26025,704,2116,7283,7279,826,421,879,7290,9.65176857691253,29.053961279692434,11.347712597884325,5.775034293552812,12.05761316872428,26025,MI,"Calhoun, MI",3.0,1,133785.0,60385.0,14.2,6.2,10.0,12.0,2.0,190.2,7.474679523115446,8.969615427738535,1.4949359046230892,5.2533200006173,9.3207330721514,0.33103550476113064
5098,"Eaton County, MI",26045,444,1240,5031,5044,352,171,797,5098,8.709297763828953,24.647187437885112,6.978588421887391,3.354256571204394,15.633581796783051,26045,MI,"Eaton, MI",2.0,1,109494.0,78025.0,7.7,4.8,3.0,0.0,0.0,189.8,2.7398761575976764,0.0,0.0,5.251225759014186,7.994277174070475,0.7150205897584785
21207,"Genesee County, MI",26049,2277,6035,20856,21108,2420,1090,2715,21215,10.737020795020513,28.93651706942846,11.464847451203335,5.1378741456516615,12.797548904077304,26049,MI,"Genesee, MI",2.0,1,402279.0,60673.0,15.9,5.2,51.0,9.0,3.0,637.8,12.677768414458622,2.237253249610345,0.7457510832034484,6.459591416340857,9.683448665406422,1.053572129614091
14143,"Ingham County, MI",26065,1292,4134,13930,14003,1114,609,2424,14142,9.135261259987272,29.676956209619526,7.95543812040277,4.306321595248197,17.140432753500214,26065,MI,"Ingham, MI",2.0,1,290427.0,64354.0,16.4,5.8,45.0,5.0,1.0,512.3,15.494427171027487,1.7216030190030542,0.34432060380061086,6.2408604695662575,10.374133757280173,-1.2388724972929008
7989,"Jackson County, MI",26075,777,1479,7974,7922,985,446,958,7983,9.725873075478784,18.54778028592927,12.433728856349406,5.586872103219341,12.00050106476262,26075,MI,"Jackson, MI",3.0,1,160233.0,65004.0,12.2,5.6,6.0,4.0,1.0,228.5,3.7445470034262605,2.4963646689508403,0.6240911672377101,5.4359030295006,8.456552234990774,1.2693208404880103
13242,"Kalamazoo County, MI",26077,1075,2487,13228,13236,1202,531,2354,13242,8.118109046971757,18.801028122165103,9.081293442127532,4.009968282736747,17.776770880531643,26077,MI,"Kalamazoo, MI",2.0,1,264780.0,70525.0,13.3,5.1,42.0,29.0,2.0,465.6,15.862225243598457,10.952488858675126,0.7553440592189742,6.1454723595873295,8.6256024007325,-0.5074933537607436
40389,"Kent County, MI",26081,3644,9171,40323,40175,667,1360,7236,40405,9.02225853573993,22.743843464027975,1.6602364654635968,3.365920059398589,17.908674668976612,26081,MI,"Kent, MI",1.0,1,673002.0,80390.0,10.6,5.5,121.0,34.0,3.0,775.1,17.979144192736427,5.051990930190401,0.44576390560503537,6.6542813778600935,8.875574761762113,0.1466837739778164
8513,"Livingston County, MI",26093,568,994,8458,8432,295,96,1843,8521,6.6721484787971335,11.752187278316386,3.4985768500948766,1.126628330008215,21.628916793803544,26093,MI,"Livingston, MI",1.0,0,196976.0,101315.0,4.9,3.8,10.0,2.0,0.0,343.0,5.076760620583219,1.0153521241166437,0.0,5.840641657373398,6.707491289475379,-0.03534281067824541
43325,"Macomb County, MI",26099,4068,6853,42177,43181,2034,902,8326,43342,9.389497980380842,16.24819214263698,4.710405039253375,2.0811222370910434,19.21000415301555,26099,MI,"Macomb, MI",1.0,1,886175.0,76399.0,9.8,5.5,43.0,9.0,2.0,1838.4,4.852314723389849,1.0156007560583404,0.22568905690185345,7.517194710468598,7.745357558905018,1.6441404214758242
7400,"Monroe County, MI",26115,545,1302,7397,7374,655,221,1078,7407,7.364864864864865,17.601730431255916,8.882560347165718,2.983664101525584,14.553800459025247,26115,MI,"Monroe, MI",3.0,1,156045.0,75272.0,11.1,4.9,6.0,3.0,1.0,281.8,3.845044698644622,1.922522349322311,0.640840783107437,5.644739934022418,7.669053464698422,-0.30418859983355695
9252,"Muskegon County, MI",26121,945,2488,9231,9234,1014,539,1080,9246,10.214007782101167,26.95265951684541,10.981156595191683,5.829547912610859,11.680726800778714,26121,MI,"Muskegon, MI",3.0,1,177428.0,63495.0,12.6,5.1,6.0,3.0,1.0,348.9,3.381653403070541,1.6908267015352705,0.5636089005117568,5.857647399373643,8.942475013095333,1.2715327690058338
61886,"Oakland County, MI",26125,5032,8202,61292,61665,1680,951,15233,61919,8.13107972724041,13.3818442863669,2.7243979567015324,1.535877517401767,24.601495502188342,26125,MI,"Oakland, MI",1.0,1,1296888.0,95296.0,7.7,4.7,332.0,51.0,7.0,1469.4,25.599743385704855,3.9324907008161074,0.5397536256022109,7.293289751601423,7.400093243710703,0.7309864835297066
15467,"Ottawa County, MI",26139,1031,2581,15425,15308,381,342,2500,15463,6.6658046162798215,16.73257698541329,2.4888946955840083,2.211731229386277,16.16762594580612,26139,MI,"Ottawa, MI",1.0,1,306235.0,87144.0,8.2,4.6,15.0,10.0,1.0,525.6,4.898199095465901,3.2654660636439337,0.32654660636439337,6.266441247062209,7.3932277108598115,-0.72742309457999
9587,"Saginaw County, MI",26145,991,2107,9299,9379,1089,532,1237,9577,10.336914571816001,22.65835036025379,11.61104595372641,5.554975462044482,12.916362117573353,26145,MI,"Saginaw, MI",3.0,1,187714.0,58347.0,18.1,5.5,28.0,8.0,1.0,237.4,14.916308852829303,4.261802529379801,0.5327253161724751,5.473949935191195,10.46645518957202,-0.12954061775601922
7227,"St. Clair County, MI",26147,554,1238,7150,7206,951,264,1058,7229,7.665698076656981,17.314685314685313,13.197335553705246,3.6519573938304055,14.635495919214275,26147,MI,"St. Clair, MI",1.0,1,160308.0,69349.0,11.0,4.9,5.0,0.0,1.0,222.3,3.1189959328293035,0.0,0.6237991865658606,5.408516158846112,7.898962636264354,-0.23326455960737302
15743,"Washtenaw County, MI",26161,1260,2773,15687,15453,526,283,4410,15746,8.003557136505114,17.67705743609358,3.4038697987445805,1.7972818493585672,28.007112917566367,26161,MI,"Washtenaw, MI",2.0,1,373875.0,87156.0,13.8,4.3,131.0,67.0,2.0,527.3,35.03844867937145,17.92042795051822,0.5349381477766634,6.26966430417027,7.51808962371336,0.4854675127917538
103915,"Wayne County, MI",26163,12068,22898,99976,103119,5039,4614,17899,104056,11.613337824183226,22.903496839241416,4.886587340839225,4.434150841854386,17.20131467671254,26163,MI,"Wayne, MI",1.0,1,1771063.0,59521.0,20.1,5.7,212.0,70.0,9.0,2931.4,11.97021223976787,3.952428569734674,0.5081693875373152,7.9835764793494315,10.284637264529971,1.3287005596532548
20095,"Anoka County, MN",27003,1466,3231,19987,20113,645,309,4457,20117,7.295347101268972,16.165507579926953,3.2068811216626063,1.5360143162499378,22.155390962867227,27003,MN,"Anoka, MN",1.0,1,376840.0,98764.0,6.6,5.2,21.0,6.0,1.0,862.4,5.572656830485086,1.5921876658528817,0.2653646109754803,6.760878083121377,7.050924413505949,0.24442268776302356
24421,"Dakota County, MN",27037,1688,3990,24327,24426,523,388,5984,24430,6.912083862249703,16.40152916512517,2.1411610578891347,1.588211215718379,24.49447400736799,27037,MN,"Dakota, MN",1.0,0,453156.0,105212.0,5.6,4.4,24.0,8.0,1.0,782.0,5.296189391732649,1.7653964639108828,0.22067455798886035,6.663132695990803,7.328845912159135,-0.41676204990943244
71959,"Hennepin County, MN",27053,5647,13664,71639,72037,1594,1528,20573,72076,7.847524284662099,19.073409734920922,2.2127517803351058,2.119984460846884,28.543481880237525,27053,MN,"Hennepin, MN",1.0,1,1273334.0,96339.0,10.0,5.2,294.0,127.0,4.0,2313.1,23.088993147124008,9.973816767635201,0.31413596118536063,7.746776122031626,7.844605880245352,0.0029184044167474
